user_id,reading_session,article_id,max_offset,min_offset,offset_difference,relative_time
409,4361e0e2-052a-495f-86a2-c93e7eccc23c,44005013,3330,3208,122,55
409,4361e0e2-052a-495f-86a2-c93e7eccc23c,44005013,3426,3331,95,56
409,4361e0e2-052a-495f-86a2-c93e7eccc23c,44005013,3537,3431,106,57
409,4361e0e2-052a-495f-86a2-c93e7eccc23c,44005013,3802,3546,256,58
409,4361e0e2-052a-495f-86a2-c93e7eccc23c,44005013,4220,3808,412,59
409,4361e0e2-052a-495f-86a2-c93e7eccc23c,44005013,4307,4231,76,60
409,4361e0e2-052a-495f-86a2-c93e7eccc23c,44005013,4757,4316,441,92
409,4361e0e2-052a-495f-86a2-c93e7eccc23c,44005013,5178,4760,418,93
409,4361e0e2-052a-495f-86a2-c93e7eccc23c,44005013,5328,5187,141,94
409,ae46fb17-524b-45a8-bf18-4f001d47cdba,44027773,149,12,137,0
409,ae46fb17-524b-45a8-bf18-4f001d47cdba,44027773,160,153,7,1
409,ae46fb17-524b-45a8-bf18-4f001d47cdba,44027773,317,172,145,2
409,ae46fb17-524b-45a8-bf18-4f001d47cdba,44027773,312,0,-312,6
409,ae46fb17-524b-45a8-bf18-4f001d47cdba,44027773,219,2,217,15
409,ae46fb17-524b-45a8-bf18-4f001d47cdba,44027773,464,225,239,16
409,ae46fb17-524b-45a8-bf18-4f001d47cdba,44027773,504,474,30,17
409,ae46fb17-524b-45a8-bf18-4f001d47cdba,44027773,497,45,-452,19
409,ae46fb17-524b-45a8-bf18-4f001d47cdba,44027773,39,20,-19,20
409,ae46fb17-524b-45a8-bf18-4f001d47cdba,44027773,71,25,46,21
409,ae46fb17-524b-45a8-bf18-4f001d47cdba,44027773,732,122,610,22
409,ae46fb17-524b-45a8-bf18-4f001d47cdba,44027773,950,735,215,23
409,ae46fb17-524b-45a8-bf18-4f001d47cdba,44027773,1135,960,175,25
409,ae46fb17-524b-45a8-bf18-4f001d47cdba,44027773,1302,1138,164,26
409,ae46fb17-524b-45a8-bf18-4f001d47cdba,44027773,1524,1304,220,33
409,ae46fb17-524b-45a8-bf18-4f001d47cdba,44027773,1780,1531,249,34
409,ae46fb17-524b-45a8-bf18-4f001d47cdba,44027773,1881,1779,102,35
409,ae46fb17-524b-45a8-bf18-4f001d47cdba,44027773,1978,1895,83,36
409,ae46fb17-524b-45a8-bf18-4f001d47cdba,44027773,2218,1979,239,37
409,ae46fb17-524b-45a8-bf18-4f001d47cdba,44027773,2744,2235,509,38
409,ae46fb17-524b-45a8-bf18-4f001d47cdba,44027773,2762,2754,8,39
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44032295,157,2,155,0
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44032295,388,162,226,1
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44032295,503,396,107,2
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44032295,772,506,266,4
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44032295,1027,773,254,5
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44032295,1135,1033,102,6
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44032295,1242,1147,95,7
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44032295,1601,1252,349,8
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44032295,1921,1622,299,13
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44032295,2508,1953,555,14
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44032295,2483,0,-2483,15
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44028366,7,7,0,0
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44028366,45,15,30,1
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44028366,547,50,497,2
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44028366,608,565,43,4
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44028366,641,617,24,5
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44028366,726,646,80,7
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44028366,783,738,45,8
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44028366,1288,810,478,9
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44028366,2368,1339,1029,10
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44028366,2448,2378,70,11
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44003853,325,11,314,0
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44003853,515,330,185,1
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44003853,642,519,123,2
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44003853,790,653,137,3
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44003853,883,805,78,4
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44003853,959,896,63,6
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44003853,1362,979,383,12
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44003853,1539,1376,163,13
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44003853,2297,1568,729,14
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44003853,2518,2311,207,16
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44003853,2668,2520,148,17
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44003853,2794,2674,120,18
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44003853,3155,2814,341,19
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44003853,3247,3161,86,20
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44003853,4106,3261,845,78
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44003853,4107,4107,0,79
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44026548,32,1,31,0
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44026548,34,33,1,1
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44026548,357,50,307,3
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44026548,425,371,54,4
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44026548,574,450,124,6
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44026548,953,576,377,7
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44026548,1102,955,147,8
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44026548,1169,1106,63,9
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44026548,1274,1179,95,10
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44026548,1315,1275,40,11
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44026548,1317,1317,0,12
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44026548,1477,1333,144,13
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,205,14,191,0
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,209,206,3,1
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,538,227,311,2
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,761,547,214,3
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,947,763,184,4
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,963,948,15,5
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,1153,967,186,6
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,1371,1157,214,7
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,1468,1373,95,8
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,1513,1470,43,9
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,1558,1516,42,10
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,1612,1561,51,11
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,1684,1624,60,12
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,1719,1690,29,13
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,1760,1727,33,14
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,1826,1775,51,15
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,1978,1829,149,16
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,2040,1981,59,17
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,2092,2051,41,18
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,2206,2100,106,20
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,2503,2215,288,21
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,2800,2507,293,22
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,2847,2803,44,24
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,2971,2851,120,25
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,3168,2981,187,26
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,3586,3184,402,27
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,6199,3650,2549,28
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,7437,6201,1236,29
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,7427,7158,-269,30
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44005013,7144,7074,-70,31
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44029224,141,16,125,0
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44029224,255,144,111,1
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44029224,316,267,49,2
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44029224,433,328,105,3
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44029224,699,451,248,4
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44029224,1205,711,494,5
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44029224,1209,1207,2,6
407,f8700433-35d8-4aa0-b1f2-63d8b88715a0,44029224,1639,1246,393,18
407,557462e7-be73-426c-8284-a2ef9fc0001f,44034532,561,15,546,0
407,557462e7-be73-426c-8284-a2ef9fc0001f,44034532,784,565,219,1
407,557462e7-be73-426c-8284-a2ef9fc0001f,44034532,898,789,109,2
407,557462e7-be73-426c-8284-a2ef9fc0001f,44034532,959,903,56,3
407,557462e7-be73-426c-8284-a2ef9fc0001f,44034532,1012,967,45,6
407,557462e7-be73-426c-8284-a2ef9fc0001f,44034532,1115,1016,99,7
407,557462e7-be73-426c-8284-a2ef9fc0001f,44034532,1197,1120,77,9
407,557462e7-be73-426c-8284-a2ef9fc0001f,44034532,1246,1204,42,10
407,557462e7-be73-426c-8284-a2ef9fc0001f,44034532,1344,1254,90,11
407,557462e7-be73-426c-8284-a2ef9fc0001f,44034532,1398,1348,50,12
407,557462e7-be73-426c-8284-a2ef9fc0001f,44034532,1560,1410,150,13
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,386,1,385,0
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,560,394,166,1
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,706,573,133,2
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,978,709,269,3
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,1085,987,98,4
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,1255,1095,160,5
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,1410,1258,152,6
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,1478,1414,64,7
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,1533,1487,46,8
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,1699,1543,156,9
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,1814,1702,112,10
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,1817,1815,2,11
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,1878,1823,55,12
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,1964,1885,79,16
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,2047,1966,81,17
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,2118,2045,73,18
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,2097,1753,-344,19
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,1786,1765,21,22
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,1969,1798,171,23
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,2061,1970,91,24
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,2248,2069,179,25
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,2356,2252,104,26
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,2450,2360,90,27
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,2465,2454,11,28
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,2513,2466,47,30
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,2562,2518,44,31
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,4860,2612,2248,32
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,4858,4858,0,41
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,4860,4860,0,42
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,4847,4598,-249,43
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44047113,4860,4601,259,44
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,352,1,351,0
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,516,350,166,1
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,609,517,92,2
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,692,611,81,3
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,651,0,-651,4
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,640,10,630,26
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,991,662,329,27
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,1299,971,328,28
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,1473,1315,158,29
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,1573,1476,97,30
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,1542,0,-1542,32
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,76,13,63,34
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,62,0,-62,35
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,377,28,349,36
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,860,378,482,37
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,1007,861,146,38
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,1310,1010,300,39
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,1465,1311,154,40
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,1596,1479,117,41
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,1704,1598,106,42
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,1846,1706,140,44
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,1926,1853,73,45
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,2076,1927,149,46
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,2188,2077,111,47
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,2303,2189,114,48
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,2413,2307,106,50
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,2403,2284,-119,51
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,2410,2298,112,53
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,2535,2414,121,54
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,2780,2537,243,55
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44039616,2804,2787,17,56
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,213,4,209,0
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,579,233,346,1
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,874,586,288,2
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,1124,875,249,3
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,1534,1128,406,4
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,1852,1543,309,5
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,2496,1869,627,6
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,2969,2515,454,7
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,3172,2977,195,8
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,3373,3176,197,10
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,3495,3390,105,11
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,3598,3499,99,12
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,3710,3607,103,14
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,5142,3722,1420,15
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,5636,5179,457,16
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,6040,5631,409,17
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,6281,6046,235,18
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,7594,6346,1248,19
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,7916,7602,314,20
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,8419,7931,488,21
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,8574,8419,155,22
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,8786,8583,203,23
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,9057,8776,281,24
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,9067,9058,9,25
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,9158,9067,91,26
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,9198,9162,36,27
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,11280,9203,2077,28
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,11445,11294,151,29
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,11593,11447,146,30
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,11684,11601,83,31
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,14275,11705,2570,32
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,14317,14279,38,33
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,14421,14317,104,34
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,15490,14422,1068,35
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,15487,14676,-811,36
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,16954,14673,2281,37
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,17182,16968,214,38
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,17227,17175,52,39
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,17268,17231,37,40
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,17353,17271,82,41
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,17349,17263,-86,42
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,17478,17297,181,45
409,8f7f1eba-f95d-40ed-8d13-5ef110e46727,44038086,19316,17484,1832,46
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44049532,100,6,94,0
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44049532,241,103,138,1
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44049532,309,247,62,2
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44049532,483,258,-225,3
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44049532,266,0,266,4
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44049532,399,277,122,5
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44049532,598,401,197,6
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44049532,922,614,308,7
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44049532,1536,930,606,8
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44049532,1658,1548,110,9
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44049532,1760,1664,96,10
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44049532,1986,1767,219,12
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44049532,3421,2021,1400,13
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44049532,3846,3479,367,14
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44049532,3634,3574,-60,15
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44046358,156,5,151,0
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44046358,150,0,-150,5
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44046358,156,0,-156,6
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44046358,156,13,143,8
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,201,7,194,0
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,350,204,146,2
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,404,356,48,9
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,478,407,71,10
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,570,486,84,11
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,739,571,168,12
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,1022,740,282,13
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,1131,1026,105,17
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,1342,1134,208,21
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,1410,1348,62,23
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,1560,1414,146,24
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,1739,1569,170,25
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,2095,1750,345,26
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,2330,2102,228,27
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,2331,2331,0,28
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,2426,2342,84,36
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,2667,2431,236,37
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,2685,2673,12,38
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,2710,2690,20,39
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,2797,2713,84,40
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,2854,2799,55,42
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,2881,2857,24,43
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,3019,2886,133,46
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,3063,3030,33,47
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,3286,3065,221,50
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,3389,3291,98,53
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,3411,3394,17,54
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,3496,3417,79,55
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,3900,3509,391,56
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,4173,3910,263,57
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,5186,4195,991,58
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,5384,5210,174,59
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,5595,5425,170,74
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,5870,5621,249,75
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,7580,5906,1674,76
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,7953,7609,344,77
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,8088,7962,126,78
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,8446,8093,353,79
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,8500,8450,50,81
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,9170,8501,669,82
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,10849,9194,1655,83
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,11091,10872,219,84
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44039666,11080,10823,-257,87
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,108,6,102,0
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,124,114,10,1
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,179,129,50,2
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,348,182,166,3
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,487,352,135,4
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,823,488,335,5
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,1251,829,422,6
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,1327,1254,73,7
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,1448,1337,111,8
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,1642,1458,184,9
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,1913,1644,269,10
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,2267,1921,346,11
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,2737,2276,461,12
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,2890,2746,144,13
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,3201,2904,297,35
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,3261,3203,58,36
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,3370,3265,105,47
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,4363,3383,980,50
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,4759,4397,362,51
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,4889,4761,128,54
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,4958,4902,56,55
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,5400,4961,439,60
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,5389,5333,-56,63
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,5320,5303,-17,64
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,5400,5333,-67,65
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,5265,5039,-226,66
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,5170,4750,-420,68
407,6b114d4e-8d1c-4231-b6b7-375c35069c86,44044248,4701,4393,-308,70
407,a2ad4028-7803-4df9-a5ad-5164629949e7,44024605,36,5,31,0
