user_id,reading_session,article_id,scroll_range,max_offset,ratio,displayedWords,reading_duration,numberOfWords,numOfScroll,freScroll,reading_speed
NULL,c21109ad-5901-48e7-9ebf-6139436f439f,NULL,NULL,NULL,NULL,NULL,244,1749,NULL,NULL,NULL
NULL,01668a8e-edef-4d5f-a361-9761f31ac69f,NULL,NULL,NULL,NULL,NULL,72,1274,NULL,NULL,NULL
NULL,01668a8e-edef-4d5f-a361-9761f31ac69f,NULL,NULL,NULL,NULL,NULL,48,1212,NULL,NULL,NULL
NULL,34f17d6f-1f37-4100-ab45-8a08407186c9,NULL,NULL,NULL,NULL,NULL,284,2007,NULL,NULL,NULL
NULL,e297a938-48a4-4420-9069-36bad0a48784,NULL,NULL,NULL,NULL,NULL,35,1431,NULL,NULL,NULL
NULL,e297a938-48a4-4420-9069-36bad0a48784,NULL,NULL,NULL,NULL,NULL,34,1668,NULL,NULL,NULL
NULL,e297a938-48a4-4420-9069-36bad0a48784,NULL,NULL,NULL,NULL,NULL,1,1668,NULL,NULL,NULL
NULL,e297a938-48a4-4420-9069-36bad0a48784,NULL,NULL,NULL,NULL,NULL,46,2190,NULL,NULL,NULL
NULL,e297a938-48a4-4420-9069-36bad0a48784,NULL,NULL,NULL,NULL,NULL,107,1472,NULL,NULL,NULL
NULL,e297a938-48a4-4420-9069-36bad0a48784,NULL,NULL,NULL,NULL,NULL,23,2285,NULL,NULL,NULL
NULL,e297a938-48a4-4420-9069-36bad0a48784,NULL,NULL,NULL,NULL,NULL,1,2285,NULL,NULL,NULL
NULL,e297a938-48a4-4420-9069-36bad0a48784,NULL,NULL,NULL,NULL,NULL,37,2037,NULL,NULL,NULL
NULL,341f95a3-2fc9-4eca-b41c-3ffa647cba18,NULL,NULL,NULL,NULL,NULL,5,1165,NULL,NULL,NULL
NULL,6b29a4f0-3159-4c0b-be2a-b0981fabd46b,NULL,NULL,NULL,NULL,NULL,44,1487,NULL,NULL,NULL
NULL,6b29a4f0-3159-4c0b-be2a-b0981fabd46b,NULL,NULL,NULL,NULL,NULL,26,1271,NULL,NULL,NULL
NULL,3cdc6b8f-4fcd-4cf2-82da-f56482f53672,NULL,NULL,NULL,NULL,NULL,48,1348,NULL,NULL,NULL
NULL,3cdc6b8f-4fcd-4cf2-82da-f56482f53672,NULL,NULL,NULL,NULL,NULL,51,1217,NULL,NULL,NULL
NULL,3cdc6b8f-4fcd-4cf2-82da-f56482f53672,NULL,NULL,NULL,NULL,NULL,25,1784,NULL,NULL,NULL
NULL,93c3b901-a016-44b7-aa90-92845f463301,NULL,NULL,NULL,NULL,NULL,308,1976,NULL,NULL,NULL
NULL,93c3b901-a016-44b7-aa90-92845f463301,NULL,NULL,NULL,NULL,NULL,308,1976,NULL,NULL,NULL
NULL,a6b4c92f-d3ca-4c4e-b8bc-cc4374ad24fb,NULL,NULL,NULL,NULL,NULL,77,1372,NULL,NULL,NULL
NULL,a6b4c92f-d3ca-4c4e-b8bc-cc4374ad24fb,NULL,NULL,NULL,NULL,NULL,22,1469,NULL,NULL,NULL
NULL,f5943ffb-aafd-4096-8b59-874e9823c530,NULL,NULL,NULL,NULL,NULL,81,2173,NULL,NULL,NULL
NULL,f5943ffb-aafd-4096-8b59-874e9823c530,NULL,NULL,NULL,NULL,NULL,64,1421,NULL,NULL,NULL
NULL,5cff14aa-5a70-458c-a90a-25ba400661b8,NULL,NULL,NULL,NULL,NULL,46,2247,NULL,NULL,NULL
NULL,5cff14aa-5a70-458c-a90a-25ba400661b8,NULL,NULL,NULL,NULL,NULL,45,2247,NULL,NULL,NULL
NULL,5cff14aa-5a70-458c-a90a-25ba400661b8,NULL,NULL,NULL,NULL,NULL,10,1155,NULL,NULL,NULL
NULL,5cff14aa-5a70-458c-a90a-25ba400661b8,NULL,NULL,NULL,NULL,NULL,11,1682,NULL,NULL,NULL
NULL,5cff14aa-5a70-458c-a90a-25ba400661b8,NULL,NULL,NULL,NULL,NULL,65,1485,NULL,NULL,NULL
NULL,5cff14aa-5a70-458c-a90a-25ba400661b8,NULL,NULL,NULL,NULL,NULL,13,1421,NULL,NULL,NULL
NULL,5cff14aa-5a70-458c-a90a-25ba400661b8,NULL,NULL,NULL,NULL,NULL,10,1236,NULL,NULL,NULL
NULL,5cff14aa-5a70-458c-a90a-25ba400661b8,NULL,NULL,NULL,NULL,NULL,7,1195,NULL,NULL,NULL
NULL,e36197ca-02f8-403a-9bed-c421b84b7ac5,NULL,NULL,NULL,NULL,NULL,289,2148,NULL,NULL,NULL
NULL,e36197ca-02f8-403a-9bed-c421b84b7ac5,NULL,NULL,NULL,NULL,NULL,163,1644,NULL,NULL,NULL
NULL,e36197ca-02f8-403a-9bed-c421b84b7ac5,NULL,NULL,NULL,NULL,NULL,181,1592,NULL,NULL,NULL
NULL,e36197ca-02f8-403a-9bed-c421b84b7ac5,NULL,NULL,NULL,NULL,NULL,181,1592,NULL,NULL,NULL
NULL,6a931f86-d38e-4633-942f-400041063e80,NULL,NULL,NULL,NULL,NULL,208,1647,NULL,NULL,NULL
NULL,6a931f86-d38e-4633-942f-400041063e80,NULL,NULL,NULL,NULL,NULL,97,1202,NULL,NULL,NULL
NULL,6a931f86-d38e-4633-942f-400041063e80,NULL,NULL,NULL,NULL,NULL,260,1883,NULL,NULL,NULL
NULL,6a931f86-d38e-4633-942f-400041063e80,NULL,NULL,NULL,NULL,NULL,261,1883,NULL,NULL,NULL
NULL,70e293fe-c23f-497c-afd2-9093ac40906e,NULL,NULL,NULL,NULL,NULL,68,1901,NULL,NULL,NULL
NULL,4c1c5ddb-b9dd-4e8a-9aec-e8027a63cc30,NULL,NULL,NULL,NULL,NULL,104,1461,NULL,NULL,NULL
NULL,4c1c5ddb-b9dd-4e8a-9aec-e8027a63cc30,NULL,NULL,NULL,NULL,NULL,55,1394,NULL,NULL,NULL
NULL,4c1c5ddb-b9dd-4e8a-9aec-e8027a63cc30,NULL,NULL,NULL,NULL,NULL,55,1508,NULL,NULL,NULL
NULL,5f599856-1157-405e-9965-1edda244ac41,NULL,NULL,NULL,NULL,NULL,46,1810,NULL,NULL,NULL
NULL,5f599856-1157-405e-9965-1edda244ac41,NULL,NULL,NULL,NULL,NULL,139,2046,NULL,NULL,NULL
NULL,8da3d41b-89cc-4823-9765-c09d9d5009d7,NULL,NULL,NULL,NULL,NULL,94,1250,NULL,NULL,NULL
NULL,8da3d41b-89cc-4823-9765-c09d9d5009d7,NULL,NULL,NULL,NULL,NULL,98,6109,NULL,NULL,NULL
NULL,8da3d41b-89cc-4823-9765-c09d9d5009d7,NULL,NULL,NULL,NULL,NULL,26,6009,NULL,NULL,NULL
NULL,8da3d41b-89cc-4823-9765-c09d9d5009d7,NULL,NULL,NULL,NULL,NULL,58,1280,NULL,NULL,NULL
NULL,8da3d41b-89cc-4823-9765-c09d9d5009d7,NULL,NULL,NULL,NULL,NULL,88,1985,NULL,NULL,NULL
NULL,8da3d41b-89cc-4823-9765-c09d9d5009d7,NULL,NULL,NULL,NULL,NULL,116,1060,NULL,NULL,NULL
NULL,8da3d41b-89cc-4823-9765-c09d9d5009d7,NULL,NULL,NULL,NULL,NULL,43,1163,NULL,NULL,NULL
NULL,792ca835-9e55-4e5b-9f2d-683e4bf4baa8,NULL,NULL,NULL,NULL,NULL,338,2377,NULL,NULL,NULL
NULL,792ca835-9e55-4e5b-9f2d-683e4bf4baa8,NULL,NULL,NULL,NULL,NULL,306,2100,NULL,NULL,NULL
NULL,01668a8e-edef-4d5f-a361-9761f31ac69f,NULL,NULL,NULL,NULL,NULL,456,1900,NULL,NULL,NULL
NULL,1de8505d-6b1a-4e73-9266-57bbab6893f4,NULL,NULL,NULL,NULL,NULL,57,1985,NULL,NULL,NULL
NULL,1de8505d-6b1a-4e73-9266-57bbab6893f4,NULL,NULL,NULL,NULL,NULL,23,1899,NULL,NULL,NULL
NULL,1de8505d-6b1a-4e73-9266-57bbab6893f4,NULL,NULL,NULL,NULL,NULL,604,1301,NULL,NULL,NULL
NULL,851a7956-59e3-4167-8112-bf8d7b36c2e0,NULL,NULL,NULL,NULL,NULL,37,1779,NULL,NULL,NULL
NULL,99f2e834-3ae9-4f8c-b545-c27e32b7b846,NULL,NULL,NULL,NULL,NULL,43,1698,NULL,NULL,NULL
NULL,99f2e834-3ae9-4f8c-b545-c27e32b7b846,NULL,NULL,NULL,NULL,NULL,2,1698,NULL,NULL,NULL
NULL,99f2e834-3ae9-4f8c-b545-c27e32b7b846,NULL,NULL,NULL,NULL,NULL,26,1848,NULL,NULL,NULL
NULL,99f2e834-3ae9-4f8c-b545-c27e32b7b846,NULL,NULL,NULL,NULL,NULL,34,1650,NULL,NULL,NULL
NULL,99f2e834-3ae9-4f8c-b545-c27e32b7b846,NULL,NULL,NULL,NULL,NULL,22,1235,NULL,NULL,NULL
NULL,99f2e834-3ae9-4f8c-b545-c27e32b7b846,NULL,NULL,NULL,NULL,NULL,45,1524,NULL,NULL,NULL
NULL,99f2e834-3ae9-4f8c-b545-c27e32b7b846,NULL,NULL,NULL,NULL,NULL,58,1985,NULL,NULL,NULL
NULL,99f2e834-3ae9-4f8c-b545-c27e32b7b846,NULL,NULL,NULL,NULL,NULL,54,2193,NULL,NULL,NULL
NULL,2c9ec701-e721-40bd-aa13-41d310cdd3d8,NULL,NULL,NULL,NULL,NULL,70,1358,NULL,NULL,NULL
NULL,2c9ec701-e721-40bd-aa13-41d310cdd3d8,NULL,NULL,NULL,NULL,NULL,26,1506,NULL,NULL,NULL
NULL,6425f94a-298e-455a-9d88-3f9ac6b964e8,NULL,NULL,NULL,NULL,NULL,46,1392,NULL,NULL,NULL
NULL,e5b614b1-2453-487e-9b8f-d8ba20177e3a,NULL,NULL,NULL,NULL,NULL,57,1301,NULL,NULL,NULL
NULL,a1646cfb-f24f-435d-9986-94b9f0b20df2,NULL,NULL,NULL,NULL,NULL,80,1502,NULL,NULL,NULL
NULL,6d7eae65-9d5c-41ea-8bd1-3ff1948c475d,NULL,NULL,NULL,NULL,NULL,51,1815,NULL,NULL,NULL
NULL,6d7eae65-9d5c-41ea-8bd1-3ff1948c475d,NULL,NULL,NULL,NULL,NULL,43,1226,NULL,NULL,NULL
NULL,6d7eae65-9d5c-41ea-8bd1-3ff1948c475d,NULL,NULL,NULL,NULL,NULL,22,1224,NULL,NULL,NULL
NULL,6d7eae65-9d5c-41ea-8bd1-3ff1948c475d,NULL,NULL,NULL,NULL,NULL,9,1472,NULL,NULL,NULL
NULL,6d7eae65-9d5c-41ea-8bd1-3ff1948c475d,NULL,NULL,NULL,NULL,NULL,20,1441,NULL,NULL,NULL
NULL,6d7eae65-9d5c-41ea-8bd1-3ff1948c475d,NULL,NULL,NULL,NULL,NULL,25,1392,NULL,NULL,NULL
NULL,68d626e0-c951-4455-8e87-ec72e79d8834,NULL,NULL,NULL,NULL,NULL,248,1392,NULL,NULL,NULL
NULL,68d626e0-c951-4455-8e87-ec72e79d8834,NULL,NULL,NULL,NULL,NULL,181,1441,NULL,NULL,NULL
NULL,2918b9c4-0799-484f-a7a9-925fa952f784,NULL,NULL,NULL,NULL,NULL,58,1191,NULL,NULL,NULL
NULL,ae41af4b-8dbb-4e14-a450-f06327330b2e,NULL,NULL,NULL,NULL,NULL,43,1655,NULL,NULL,NULL
NULL,227cf4d4-0d00-482e-a023-338fa8af6b68,NULL,NULL,NULL,NULL,NULL,28,1543,NULL,NULL,NULL
NULL,227cf4d4-0d00-482e-a023-338fa8af6b68,NULL,NULL,NULL,NULL,NULL,140,1656,NULL,NULL,NULL
NULL,227cf4d4-0d00-482e-a023-338fa8af6b68,NULL,NULL,NULL,NULL,NULL,38,2039,NULL,NULL,NULL
NULL,227cf4d4-0d00-482e-a023-338fa8af6b68,NULL,NULL,NULL,NULL,NULL,85,1583,NULL,NULL,NULL
NULL,5795d715-73cf-42eb-80d4-57381013d496,NULL,NULL,NULL,NULL,NULL,7,2415,NULL,NULL,NULL
NULL,f6b47d8c-957e-4fba-886a-86954f3eaf66,NULL,NULL,NULL,NULL,NULL,27,1143,NULL,NULL,NULL
NULL,bd2fd2e1-ab46-4bdc-b23a-407300932883,NULL,NULL,NULL,NULL,NULL,5,1657,NULL,NULL,NULL
NULL,60757583-fd40-44da-be42-f553471580d0,NULL,NULL,NULL,NULL,NULL,1,2018,NULL,NULL,NULL
NULL,5688c294-04a2-4166-ad18-ce134ce99020,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL
NULL,9c28819d-647c-40e0-b99a-e2645ce1fe17,NULL,NULL,NULL,NULL,NULL,1,1538,NULL,NULL,NULL
NULL,23231a83-9ec5-4fcc-9e01-820ec803e2c5,NULL,NULL,NULL,NULL,NULL,1,2545,NULL,NULL,NULL
NULL,01559297-defc-4316-b530-28c331fca2a9,NULL,NULL,NULL,NULL,NULL,1,2545,NULL,NULL,NULL
NULL,83df1faf-561f-4487-8f4d-d6bc1c2abf2c,NULL,NULL,NULL,NULL,NULL,1,2545,NULL,NULL,NULL
NULL,129c451a-bf9f-4f4b-acfa-3b860d6c6ed9,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,NULL
NULL,c83c828b-1c68-4225-9116-02d9e193e5da,NULL,NULL,NULL,NULL,NULL,3,1530,NULL,NULL,NULL
NULL,11e7b612-ff59-4b9c-b0d6-d8f01df2ae6a,NULL,NULL,NULL,NULL,NULL,2,1530,NULL,NULL,NULL
NULL,d7b67f5f-80ba-4eef-a477-0ab02c22f8b9,NULL,NULL,NULL,NULL,NULL,3,1342,NULL,NULL,NULL
NULL,d93b6e39-c801-4618-ae8b-23bcf809898b,NULL,NULL,NULL,NULL,NULL,1,1342,NULL,NULL,NULL
NULL,6f1345d7-fe7d-493d-8393-f8b5afa65108,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL
NULL,6501d41e-e1d8-4cdf-9e3f-0ab93d68c87d,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,NULL
NULL,5a798dfc-d292-4884-8797-9db9cf2e4f55,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL
NULL,d1e76484-9187-47de-87f3-99a8d495f405,NULL,NULL,NULL,NULL,NULL,1,1558,NULL,NULL,NULL
NULL,47c0a5db-ca64-4028-9a3a-1a715980d949,NULL,NULL,NULL,NULL,NULL,1,1530,NULL,NULL,NULL
NULL,7a3fe42d-3cab-4c38-8d10-ad7c9d30ae22,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL
NULL,6699321e-6c6f-4202-bc94-f9d70abed6aa,NULL,NULL,NULL,NULL,NULL,1,2100,NULL,NULL,NULL
NULL,fda7b7c3-8987-47b6-b8b9-7abbde59afe5,NULL,NULL,NULL,NULL,NULL,5,2651,NULL,NULL,NULL
NULL,ebb50d6d-7a27-44b6-91b3-ce9394344cfe,NULL,NULL,NULL,NULL,NULL,3,2651,NULL,NULL,NULL
NULL,663f1635-50dd-468c-927b-9040a9993388,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL
NULL,135ec8cb-d894-410a-b81c-fbc9e68f6a30,NULL,NULL,NULL,NULL,NULL,10,1835,NULL,NULL,NULL
NULL,bfb73207-6a11-4360-b432-9993062eae0a,NULL,NULL,NULL,NULL,NULL,1,1835,NULL,NULL,NULL
NULL,30ff8ef2-9447-47b8-aa3b-5b96e7cd18c2,NULL,NULL,NULL,NULL,NULL,1,1706,NULL,NULL,NULL
NULL,679ec779-650c-4c54-ae8c-9862f3033131,NULL,NULL,NULL,NULL,NULL,5,1651,NULL,NULL,NULL
NULL,ae2a9477-d5f0-4307-8306-c031474c7ff9,NULL,NULL,NULL,NULL,NULL,3,0,NULL,NULL,NULL
NULL,f5701989-83de-475e-990e-edb50a6112aa,NULL,NULL,NULL,NULL,NULL,2,1450,NULL,NULL,NULL
NULL,a979c75c-263a-4d54-acb8-ee5023b789ef,NULL,NULL,NULL,NULL,NULL,5,1289,NULL,NULL,NULL
NULL,edf62274-e5e1-485a-b1d0-c445e9f7508b,NULL,NULL,NULL,NULL,NULL,2,1994,NULL,NULL,NULL
NULL,fa79052b-6d34-4dac-9b55-522bcb5f3980,NULL,NULL,NULL,NULL,NULL,3,1443,NULL,NULL,NULL
NULL,8a9c7204-d66f-42b6-9f2d-aa00e3c23e68,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL
NULL,bc7551d1-f1f9-4ecb-a83e-e4c6c28090ef,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL
NULL,d67694c8-e858-4706-9fbd-151ec61e021c,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL
NULL,7115b609-3ce1-4623-a6aa-b81d151cd2df,NULL,NULL,NULL,NULL,NULL,5,2578,NULL,NULL,NULL
NULL,65cf08f6-2598-4962-9f30-3999dcb8dfd9,NULL,NULL,NULL,NULL,NULL,3,2272,NULL,NULL,NULL
NULL,169fe230-c206-435b-9f85-ba281d717ffa,NULL,NULL,NULL,NULL,NULL,3,1707,NULL,NULL,NULL
NULL,1a7adad2-db4c-47e7-9544-40fcaa056b1e,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL
NULL,fe7c68ef-bc70-4cf6-989d-b5c12a5e267c,NULL,NULL,NULL,NULL,NULL,1,2272,NULL,NULL,NULL
NULL,a0a5b35d-f5ea-444d-8615-7b8ce17e7bed,NULL,NULL,NULL,NULL,NULL,12,0,NULL,NULL,NULL
NULL,f2e76607-3d42-4f82-9019-2ca1828ec9ad,NULL,NULL,NULL,NULL,NULL,9,2325,NULL,NULL,NULL
NULL,77a474a6-5ea0-4797-b45f-62174581b01d,NULL,NULL,NULL,NULL,NULL,4,2323,NULL,NULL,NULL
NULL,7ce954d0-75fa-42e9-adea-038ab6838520,NULL,NULL,NULL,NULL,NULL,3,2936,NULL,NULL,NULL
NULL,7ce954d0-75fa-42e9-adea-038ab6838520,NULL,NULL,NULL,NULL,NULL,3,2936,NULL,NULL,NULL
NULL,48ae0a69-1c73-44e3-ae1f-ecacecd9bff3,NULL,NULL,NULL,NULL,NULL,1,2936,NULL,NULL,NULL
NULL,a34e7f61-3f12-487c-a001-3ee873c79f74,NULL,NULL,NULL,NULL,NULL,1,2936,NULL,NULL,NULL
NULL,20122e26-2819-46d8-92a0-e88422f64cf0,NULL,NULL,NULL,NULL,NULL,0,2936,NULL,NULL,NULL
NULL,2a016aeb-932a-4c27-aa8b-b049a3579877,NULL,NULL,NULL,NULL,NULL,3,1905,NULL,NULL,NULL
NULL,f6df90e6-2f95-44ff-8981-d4ec275962a9,NULL,NULL,NULL,NULL,NULL,2,1924,NULL,NULL,NULL
NULL,df2fa790-5178-4f15-9985-eba40270d042,NULL,NULL,NULL,NULL,NULL,3,2454,NULL,NULL,NULL
NULL,50bc958a-3a65-4a20-bd46-8a25eda6d1f3,NULL,NULL,NULL,NULL,NULL,11,3058,NULL,NULL,NULL
NULL,5b83e94b-704d-41fd-b312-c92e67a47d75,NULL,NULL,NULL,NULL,NULL,2,2267,NULL,NULL,NULL
NULL,afd2aed1-541e-4678-b6c6-3024ae85cec6,NULL,NULL,NULL,NULL,NULL,2,3087,NULL,NULL,NULL
NULL,c03cedf4-4ff8-4a89-b918-67ed1ccf8de8,NULL,NULL,NULL,NULL,NULL,3,3087,NULL,NULL,NULL
NULL,bd81d2a9-89f7-481c-adeb-f70128bba3bb,NULL,NULL,NULL,NULL,NULL,3,2267,NULL,NULL,NULL
NULL,9831c621-b029-49e2-82e6-091e871b6115,NULL,NULL,NULL,NULL,NULL,7,2450,NULL,NULL,NULL
NULL,6d934bf6-3c71-444f-8ac8-3a4713fbcc02,NULL,NULL,NULL,NULL,NULL,56,2450,NULL,NULL,NULL
NULL,31a940ee-763e-4622-8f4f-2ad2e9069690,NULL,NULL,NULL,NULL,NULL,7,1006,NULL,NULL,NULL
NULL,31a940ee-763e-4622-8f4f-2ad2e9069690,NULL,NULL,NULL,NULL,NULL,3,1004,NULL,NULL,NULL
NULL,11f347a2-2f9c-4c55-9fd1-bc25b05ee6ad,NULL,NULL,NULL,NULL,NULL,169,2782,NULL,NULL,NULL
NULL,ae31209a-d896-414d-b254-1abb17c86189,NULL,NULL,NULL,NULL,NULL,2,2140,NULL,NULL,NULL
NULL,4288eace-b9ea-454d-9054-571ded066869,NULL,NULL,NULL,NULL,NULL,3,1682,NULL,NULL,NULL
NULL,5066f92a-c63a-4959-8b6d-37a347b18204,NULL,NULL,NULL,NULL,NULL,2,2045,NULL,NULL,NULL
NULL,634b2828-035c-41a4-967c-383f3f70084e,NULL,NULL,NULL,NULL,NULL,1,1838,NULL,NULL,NULL
NULL,1b2cd602-d184-401c-bc1e-887af034cc5d,NULL,NULL,NULL,NULL,NULL,61,3624,NULL,NULL,NULL
NULL,c17f9388-d61d-4195-aa04-e07beb31aa9f,NULL,NULL,NULL,NULL,NULL,3,3634,NULL,NULL,NULL
NULL,c724372a-f3f3-4287-9ae4-4e7435890aec,NULL,NULL,NULL,NULL,NULL,2,2826,NULL,NULL,NULL
NULL,5aebadee-dab1-4418-b1e1-317577b55d43,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,NULL
NULL,8c1d4111-bc0d-4b54-86d6-2b39703f9454,NULL,NULL,NULL,NULL,NULL,8,3756,NULL,NULL,NULL
NULL,79e42d29-2d11-40f1-a2c3-746e259d5f25,NULL,NULL,NULL,NULL,NULL,8,3756,NULL,NULL,NULL
NULL,b1c6aa99-a234-41f9-ab31-1db8ed2b85fc,NULL,NULL,NULL,NULL,NULL,207,1885,NULL,NULL,NULL
NULL,d34bf010-6451-456e-9f42-e1f20d9d642c,NULL,NULL,NULL,NULL,NULL,2,3089,NULL,NULL,NULL
NULL,dacf6cc6-3567-42b6-bcb6-a5a61cca1ef8,NULL,NULL,NULL,NULL,NULL,102,1390,NULL,NULL,NULL
NULL,d9a1f5fc-7927-4ef6-883f-f8a30ea93781,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,NULL
NULL,d0d22cd6-1193-4c7b-9a2c-df50e3efee1f,NULL,NULL,NULL,NULL,NULL,13,2218,NULL,NULL,NULL
NULL,687f3af4-97ba-4fe3-950d-c838154aff6a,NULL,NULL,NULL,NULL,NULL,1,0,NULL,NULL,NULL
NULL,f85ce792-bc9f-445a-b1b5-01956944d0aa,NULL,NULL,NULL,NULL,NULL,6,3414,NULL,NULL,NULL
NULL,f85ce792-bc9f-445a-b1b5-01956944d0aa,NULL,NULL,NULL,NULL,NULL,15,3409,NULL,NULL,NULL
NULL,50258012-41f9-4eb1-88ef-144cea383b4a,NULL,NULL,NULL,NULL,NULL,13,3409,NULL,NULL,NULL
NULL,a19a9138-ef78-44a7-822b-5d137ba98a8b,NULL,NULL,NULL,NULL,NULL,21,3390,NULL,NULL,NULL
NULL,51f224c5-1bc4-4d88-b77e-5130f6b224ec,NULL,NULL,NULL,NULL,NULL,28,3390,NULL,NULL,NULL
NULL,c054e3b3-5758-4f2c-a51a-dd9fbd74e160,NULL,NULL,NULL,NULL,NULL,3,1566,NULL,NULL,NULL
NULL,8e5ef377-3af7-4cdc-b907-5aec1acf0389,NULL,NULL,NULL,NULL,NULL,30,1908,NULL,NULL,NULL
NULL,7044a6a5-c7e6-42db-ac3b-6e953f54f946,NULL,NULL,NULL,NULL,NULL,6,1908,NULL,NULL,NULL
NULL,c6e5d2a2-6349-4395-a99a-3fc320d03c8e,NULL,NULL,NULL,NULL,NULL,2,0,NULL,NULL,NULL
NULL,9d14f1c4-806b-4243-a82d-7c44dd7fdad0,NULL,NULL,NULL,NULL,NULL,19,3265,NULL,NULL,NULL
NULL,4147c47e-e603-4631-9c88-58a0cc0b9e7b,NULL,NULL,NULL,NULL,NULL,14,4419,NULL,NULL,NULL
NULL,cddad0e8-e0c6-4da1-8c9d-2465b804f038,NULL,NULL,NULL,NULL,NULL,4,3860,NULL,NULL,NULL
NULL,412a6848-bd89-4700-9d42-c92a7b4689d3,NULL,NULL,NULL,NULL,NULL,53,0,NULL,NULL,NULL
NULL,dfaf576d-a9c0-439e-a6b2-7a2779a7627f,NULL,NULL,NULL,NULL,NULL,59,0,NULL,NULL,NULL
NULL,e85f36fa-bdc9-405b-8078-da057e980b75,NULL,NULL,NULL,NULL,NULL,31,0,NULL,NULL,NULL
NULL,fd682718-c31c-4a1b-a232-55045dd68669,NULL,NULL,NULL,NULL,NULL,21,1736,NULL,NULL,NULL
NULL,fd682718-c31c-4a1b-a232-55045dd68669,NULL,NULL,NULL,NULL,NULL,5,1888,NULL,NULL,NULL
NULL,fd682718-c31c-4a1b-a232-55045dd68669,NULL,NULL,NULL,NULL,NULL,9,1888,NULL,NULL,NULL
NULL,8bae5a3c-da17-4b85-a41d-299507b41162,NULL,NULL,NULL,NULL,NULL,147,1736,NULL,NULL,NULL
NULL,a9d5d261-57ae-4716-a30a-92699409ce3c,NULL,NULL,NULL,NULL,NULL,35,13133,NULL,NULL,NULL
NULL,bc2d1fc4-57d3-40e0-8f32-3698764812ae,NULL,NULL,NULL,NULL,NULL,30,13094,NULL,NULL,NULL
NULL,3730ef56-014c-4f56-8dbe-8b1bde1c61df,NULL,NULL,NULL,NULL,NULL,20,2588,NULL,NULL,NULL
NULL,6c0988e3-c155-4deb-847f-12bd011e3523,NULL,NULL,NULL,NULL,NULL,15,1545,NULL,NULL,NULL
NULL,0b773369-8de5-45bd-974f-b048b844defa,NULL,NULL,NULL,NULL,NULL,2,2579,NULL,NULL,NULL
NULL,0b773369-8de5-45bd-974f-b048b844defa,NULL,NULL,NULL,NULL,NULL,2,1651,NULL,NULL,NULL
NULL,0b773369-8de5-45bd-974f-b048b844defa,NULL,NULL,NULL,NULL,NULL,2,1769,NULL,NULL,NULL
NULL,d0430bb7-ebdf-4184-9e57-74ae7fa73661,NULL,NULL,NULL,NULL,NULL,4,2086,NULL,NULL,NULL
NULL,118d9dbe-16d8-47ed-b4d6-5d0cb914610f,NULL,NULL,NULL,NULL,NULL,5,2705,NULL,NULL,NULL
NULL,6aa821b1-ceab-4bb9-bd9d-2a0e855c11fc,NULL,NULL,NULL,NULL,NULL,22,2600,NULL,NULL,NULL
NULL,630ba82d-46ee-45d6-9487-1ee9ac99b71d,NULL,NULL,NULL,NULL,NULL,234032,2013,NULL,NULL,NULL
NULL,22fbb218-9a73-433e-ba43-1256492a597d,NULL,NULL,NULL,NULL,NULL,9,2115,NULL,NULL,NULL
NULL,22fbb218-9a73-433e-ba43-1256492a597d,NULL,NULL,NULL,NULL,NULL,20,2115,NULL,NULL,NULL
NULL,22fbb218-9a73-433e-ba43-1256492a597d,NULL,NULL,NULL,NULL,NULL,15,1931,NULL,NULL,NULL
NULL,18667d45-1cf3-4b75-8ed5-dcf20e457f7b,NULL,NULL,NULL,NULL,NULL,5,2727,NULL,NULL,NULL
NULL,63a765b6-d7a3-4d99-a5b5-241224699e61,NULL,NULL,NULL,NULL,NULL,4,0,NULL,NULL,NULL
NULL,23c006ff-8c34-479a-83a8-6f66070f156c,NULL,NULL,NULL,NULL,NULL,18,9205,NULL,NULL,NULL
NULL,ec2b2224-8b2f-4b7a-b7e9-a62a6bd3f52f,NULL,NULL,NULL,NULL,NULL,164,2254,NULL,NULL,NULL
NULL,cb83d340-4616-4daf-a263-e10cec97e69b,NULL,NULL,NULL,NULL,NULL,5,1836,NULL,NULL,NULL
NULL,d1459854-5da6-4d8e-b2fd-a7899eae876f,NULL,NULL,NULL,NULL,NULL,9,1784,NULL,NULL,NULL
NULL,438b041e-b6dc-4dde-adc3-1d5120d3a36c,NULL,NULL,NULL,NULL,NULL,4,3725,NULL,NULL,NULL
NULL,c41de17b-42e6-4235-9d02-c906029721e5,NULL,NULL,NULL,NULL,NULL,4,1703,NULL,NULL,NULL
